time sourceIP destinationIP domain status
2023031406:50:49 133.20.16.174 192.168.1.163 www.media.dendai.ac.jp 200
2023031406:50:59 182.22.25.124 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031406:51:07 133.20.51.253 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031406:51:08 52.119.164.121 192.168.231.57 www.lib.dendai.ac.jp 200
2023031406:51:39 172.217.175.110 192.168.1.163 www.media.dendai.ac.jp 500
2023031406:52:04 172.217.175.110 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031406:52:32 133.20.51.253 192.168.195.96 www.mrcl.dendai.ac.jp 401
2023031406:52:40 172.217.174.110 192.168.124.81 www.database.dendai.ac.jp 200
2023031406:52:55 104.215.24.148 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031406:53:06 52.223.34.187 192.168.74.35 www.mail.dendai.ac.jp 200
2023031406:53:11 133.20.16.174 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031406:54:00 133.237.16.234 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031406:54:30 52.119.164.121 192.168.1.163 www.media.dendai.ac.jp 200
2023031406:54:55 104.215.24.148 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031406:55:24 172.217.175.110 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031406:55:38 133.237.16.234 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031406:56:04 52.119.164.121 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031406:57:18 172.217.175.110 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031406:57:20 104.244.42.193 192.168.74.35 www.mail.dendai.ac.jp 200
2023031406:57:27 172.217.174.110 192.168.76.179 www.dendai.ac.jp 200
2023031406:57:38 133.20.16.174 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031406:58:10 104.215.24.148 192.168.234.152 www.unipa.dendai.ac.jp 401
2023031406:58:36 104.244.42.193 192.168.124.81 www.database.dendai.ac.jp 200
2023031406:58:43 133.20.51.253 192.168.124.81 www.database.dendai.ac.jp 200
2023031406:59:38 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 500
2023031406:59:47 52.223.34.187 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031406:59:55 104.215.24.148 192.168.76.179 www.dendai.ac.jp 401
2023031407:00:28 172.217.175.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031407:00:53 52.119.164.121 192.168.1.163 www.media.dendai.ac.jp 401
2023031407:01:07 133.20.51.253 192.168.124.81 www.database.dendai.ac.jp 200
2023031407:01:41 172.217.175.110 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031407:02:17 133.237.16.234 192.168.74.35 www.mail.dendai.ac.jp 200
2023031407:02:30 104.244.42.193 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031407:02:40 182.22.25.124 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031407:02:48 172.217.175.110 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031407:03:18 104.215.24.148 192.168.1.163 www.media.dendai.ac.jp 200
2023031407:03:20 133.237.16.234 192.168.231.57 www.lib.dendai.ac.jp 200
2023031407:04:39 133.237.16.234 192.168.74.35 www.mail.dendai.ac.jp 200
2023031407:04:57 172.217.174.110 192.168.76.179 www.dendai.ac.jp 200
2023031407:05:00 133.237.16.234 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031407:05:18 172.217.174.110 192.168.1.163 www.media.dendai.ac.jp 500
2023031407:05:21 172.217.174.110 192.168.76.179 www.dendai.ac.jp 200
2023031407:05:40 133.20.16.174 192.168.1.163 www.media.dendai.ac.jp 200
2023031407:06:03 133.20.16.174 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031407:07:06 104.244.42.193 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031407:07:10 104.215.24.148 192.168.76.179 www.dendai.ac.jp 401
2023031407:07:24 133.237.16.234 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031407:08:41 133.20.51.253 192.168.76.179 www.dendai.ac.jp 200
2023031407:10:37 172.217.174.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031407:11:04 172.217.174.110 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031407:11:43 133.237.16.234 192.168.231.57 www.lib.dendai.ac.jp 200
2023031407:12:07 104.244.42.193 192.168.76.179 www.dendai.ac.jp 401
2023031407:12:08 172.217.174.110 192.168.234.152 www.unipa.dendai.ac.jp 401
2023031407:12:40 172.217.174.110 192.168.124.81 www.database.dendai.ac.jp 200
2023031407:12:42 52.119.164.121 192.168.124.81 www.database.dendai.ac.jp 200
2023031407:12:45 172.217.174.110 192.168.1.163 www.media.dendai.ac.jp 200
2023031407:12:55 52.223.34.187 192.168.76.179 www.dendai.ac.jp 401
2023031407:13:09 133.20.16.174 192.168.74.35 www.mail.dendai.ac.jp 200
2023031407:13:55 182.22.25.124 192.168.1.163 www.media.dendai.ac.jp 200
2023031407:14:10 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 500
2023031407:14:37 133.237.16.234 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031407:14:43 133.20.51.253 192.168.231.57 www.lib.dendai.ac.jp 200
2023031407:15:46 133.20.16.174 192.168.74.35 www.mail.dendai.ac.jp 200
2023031407:16:30 52.119.164.121 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031407:16:48 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 500
2023031407:17:30 104.215.24.148 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031407:17:34 172.217.174.110 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031407:17:57 104.215.24.148 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031407:18:25 104.244.42.193 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031407:18:39 104.215.24.148 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031407:19:01 133.20.16.174 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031407:19:04 52.119.164.121 192.168.74.35 www.mail.dendai.ac.jp 200
2023031407:19:36 133.20.51.253 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031407:19:39 172.217.174.110 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031407:19:46 172.217.175.110 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031407:19:58 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 401
2023031407:20:44 172.217.175.110 192.168.1.163 www.media.dendai.ac.jp 200
2023031407:20:58 52.223.34.187 192.168.74.35 www.mail.dendai.ac.jp 401
2023031407:21:28 133.20.16.174 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031407:22:03 52.223.34.187 192.168.231.57 www.lib.dendai.ac.jp 500
2023031407:22:25 52.223.34.187 192.168.124.81 www.database.dendai.ac.jp 500
2023031407:22:37 133.237.16.234 192.168.74.35 www.mail.dendai.ac.jp 200
2023031407:23:06 172.217.175.110 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031407:23:35 133.237.16.234 192.168.1.163 www.media.dendai.ac.jp 500
2023031407:23:41 52.119.164.121 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031407:23:44 182.22.25.124 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031407:23:45 172.217.175.110 192.168.124.81 www.database.dendai.ac.jp 200
2023031407:23:47 52.119.164.121 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031407:24:06 52.223.34.187 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031407:24:14 104.244.42.193 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031407:24:30 172.217.175.110 192.168.231.57 www.lib.dendai.ac.jp 200
2023031407:25:08 133.20.51.253 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031407:25:14 52.119.164.121 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031407:25:21 133.20.51.253 192.168.74.35 www.mail.dendai.ac.jp 200
2023031407:25:24 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 200
2023031407:25:42 52.119.164.121 192.168.231.57 www.lib.dendai.ac.jp 200
2023031407:25:44 52.119.164.121 192.168.74.35 www.mail.dendai.ac.jp 200
2023031407:25:48 133.20.16.174 192.168.74.35 www.mail.dendai.ac.jp 200
2023031407:26:13 172.217.174.110 192.168.124.81 www.database.dendai.ac.jp 200
2023031407:26:59 104.244.42.193 192.168.74.35 www.mail.dendai.ac.jp 200
2023031407:27:36 133.237.16.234 192.168.234.152 www.unipa.dendai.ac.jp 401
2023031407:27:42 52.223.34.187 192.168.1.163 www.media.dendai.ac.jp 200
2023031407:27:52 133.237.16.234 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031407:27:55 172.217.174.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031407:28:16 172.217.175.110 192.168.124.81 www.database.dendai.ac.jp 200
2023031407:28:19 52.119.164.121 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031407:29:15 133.20.16.174 192.168.76.179 www.dendai.ac.jp 200
2023031407:29:46 172.217.175.110 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031407:29:50 52.119.164.121 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031407:29:56 172.217.175.110 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031407:30:13 104.244.42.193 192.168.231.57 www.lib.dendai.ac.jp 200
2023031407:30:22 172.217.174.110 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031407:30:23 133.20.51.253 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031407:30:29 52.223.34.187 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031407:30:59 133.20.51.253 192.168.76.179 www.dendai.ac.jp 200
2023031407:32:29 133.237.16.234 192.168.76.179 www.dendai.ac.jp 200
2023031407:32:50 104.215.24.148 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031407:32:53 104.244.42.193 192.168.1.163 www.media.dendai.ac.jp 500
2023031407:33:22 133.20.51.253 192.168.231.57 www.lib.dendai.ac.jp 200
2023031407:34:50 182.22.25.124 192.168.47.156 www.homepage.dendai.ac.jp 401
2023031407:36:00 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 200
2023031407:36:01 52.119.164.121 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031407:36:11 52.223.34.187 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031407:36:15 52.223.34.187 192.168.74.35 www.mail.dendai.ac.jp 200
2023031407:36:55 104.215.24.148 192.168.76.179 www.dendai.ac.jp 500
2023031407:37:34 133.20.16.174 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031407:38:45 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 200
2023031407:38:47 104.215.24.148 192.168.76.179 www.dendai.ac.jp 500
2023031407:38:52 52.223.34.187 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031407:39:21 133.20.16.174 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031407:39:46 133.237.16.234 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031407:40:03 52.119.164.121 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031407:40:14 172.217.174.110 192.168.124.81 www.database.dendai.ac.jp 401
2023031407:40:51 172.217.174.110 192.168.124.81 www.database.dendai.ac.jp 500
2023031407:42:00 182.22.25.124 192.168.1.163 www.media.dendai.ac.jp 200
2023031407:42:17 104.215.24.148 192.168.76.179 www.dendai.ac.jp 200
2023031407:42:45 133.20.51.253 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031407:42:47 104.215.24.148 192.168.231.57 www.lib.dendai.ac.jp 200
2023031407:42:53 104.244.42.193 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031407:43:32 133.20.16.174 192.168.76.179 www.dendai.ac.jp 500
2023031407:44:11 133.20.16.174 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031407:45:12 172.217.174.110 192.168.76.179 www.dendai.ac.jp 200
2023031407:45:14 104.215.24.148 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031407:45:15 133.237.16.234 192.168.1.163 www.media.dendai.ac.jp 200
2023031407:45:40 133.237.16.234 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031407:46:26 133.237.16.234 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031407:47:19 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 500
2023031407:47:51 104.244.42.193 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031407:48:31 133.20.51.253 192.168.76.179 www.dendai.ac.jp 200
2023031407:49:10 104.244.42.193 192.168.231.57 www.lib.dendai.ac.jp 200
2023031407:49:26 133.20.51.253 192.168.124.81 www.database.dendai.ac.jp 200
2023031407:50:09 104.244.42.193 192.168.1.163 www.media.dendai.ac.jp 401
2023031407:50:38 172.217.174.110 192.168.1.163 www.media.dendai.ac.jp 200
2023031407:50:44 104.215.24.148 192.168.195.96 www.mrcl.dendai.ac.jp 401
2023031407:51:09 133.237.16.234 192.168.76.179 www.dendai.ac.jp 500
2023031407:51:27 52.223.34.187 192.168.124.81 www.database.dendai.ac.jp 200
2023031407:51:34 52.119.164.121 192.168.231.57 www.lib.dendai.ac.jp 200
2023031407:51:50 133.237.16.234 192.168.76.179 www.dendai.ac.jp 200
2023031407:52:37 182.22.25.124 192.168.1.163 www.media.dendai.ac.jp 401
2023031407:52:53 52.119.164.121 192.168.231.57 www.lib.dendai.ac.jp 200
2023031407:52:59 133.20.16.174 192.168.76.179 www.dendai.ac.jp 500
2023031407:53:15 133.20.51.253 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031407:54:50 52.223.34.187 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031407:55:05 104.215.24.148 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031407:55:24 52.119.164.121 192.168.76.179 www.dendai.ac.jp 401
2023031407:55:43 133.20.16.174 192.168.124.81 www.database.dendai.ac.jp 200
2023031407:56:36 52.119.164.121 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031407:56:46 133.20.51.253 192.168.234.152 www.unipa.dendai.ac.jp 401
2023031407:56:56 104.244.42.193 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031407:57:02 52.223.34.187 192.168.1.163 www.media.dendai.ac.jp 200
2023031407:57:30 172.217.174.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031407:58:35 172.217.174.110 192.168.76.179 www.dendai.ac.jp 200
2023031407:58:39 182.22.25.124 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031407:58:55 172.217.174.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031408:00:32 52.119.164.121 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031408:00:57 52.119.164.121 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031408:01:38 104.215.24.148 192.168.231.57 www.lib.dendai.ac.jp 200
2023031408:02:00 133.20.51.253 192.168.231.57 www.lib.dendai.ac.jp 200
2023031408:02:21 104.244.42.193 192.168.74.35 www.mail.dendai.ac.jp 200
2023031408:02:37 52.223.34.187 192.168.74.35 www.mail.dendai.ac.jp 200
2023031408:02:57 104.244.42.193 192.168.124.81 www.database.dendai.ac.jp 200
2023031408:03:21 52.223.34.187 192.168.74.35 www.mail.dendai.ac.jp 500
2023031408:03:28 172.217.174.110 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031408:04:20 133.20.51.253 192.168.76.179 www.dendai.ac.jp 200
2023031408:04:29 104.215.24.148 192.168.76.179 www.dendai.ac.jp 500
2023031408:04:58 104.244.42.193 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031408:05:58 133.237.16.234 192.168.76.179 www.dendai.ac.jp 200
2023031408:06:05 133.237.16.234 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031408:06:52 172.217.175.110 192.168.1.163 www.media.dendai.ac.jp 200
2023031408:07:06 133.20.16.174 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031408:07:21 133.237.16.234 192.168.74.35 www.mail.dendai.ac.jp 200
2023031408:07:36 172.217.174.110 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031408:07:51 172.217.174.110 192.168.76.179 www.dendai.ac.jp 200
2023031408:08:04 52.119.164.121 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031408:08:53 52.119.164.121 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031408:09:42 182.22.25.124 192.168.74.35 www.mail.dendai.ac.jp 200
2023031408:10:24 133.20.16.174 192.168.76.179 www.dendai.ac.jp 401
2023031408:10:33 104.215.24.148 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031408:11:26 133.20.51.253 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031408:11:28 172.217.175.110 192.168.124.81 www.database.dendai.ac.jp 200
2023031408:11:56 104.215.24.148 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031408:12:08 52.223.34.187 192.168.1.163 www.media.dendai.ac.jp 200
2023031408:12:12 133.20.51.253 192.168.231.57 www.lib.dendai.ac.jp 200
2023031408:12:43 172.217.175.110 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031408:12:59 104.244.42.193 192.168.74.35 www.mail.dendai.ac.jp 200
2023031408:13:28 104.244.42.193 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031408:13:32 133.237.16.234 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031408:13:39 104.215.24.148 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031408:13:52 172.217.174.110 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031408:14:41 172.217.174.110 192.168.231.57 www.lib.dendai.ac.jp 200
2023031408:15:02 172.217.175.110 192.168.231.57 www.lib.dendai.ac.jp 401
2023031408:15:27 133.237.16.234 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031408:16:10 182.22.25.124 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031408:17:14 104.244.42.193 192.168.231.57 www.lib.dendai.ac.jp 200
2023031408:17:53 52.119.164.121 192.168.74.35 www.mail.dendai.ac.jp 200
2023031408:18:13 52.223.34.187 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031408:19:11 172.217.175.110 192.168.76.179 www.dendai.ac.jp 200
2023031408:19:27 172.217.174.110 192.168.76.179 www.dendai.ac.jp 500
2023031408:19:52 52.119.164.121 192.168.124.81 www.database.dendai.ac.jp 401
2023031408:19:58 133.20.51.253 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031408:20:20 172.217.175.110 192.168.231.57 www.lib.dendai.ac.jp 500
2023031408:20:23 182.22.25.124 192.168.76.179 www.dendai.ac.jp 200
2023031408:20:27 104.244.42.193 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031408:21:41 52.223.34.187 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031408:22:30 172.217.175.110 192.168.76.179 www.dendai.ac.jp 200
2023031408:22:57 104.244.42.193 192.168.74.35 www.mail.dendai.ac.jp 200
2023031408:23:06 52.119.164.121 192.168.74.35 www.mail.dendai.ac.jp 200
2023031408:23:10 182.22.25.124 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031408:23:31 133.20.51.253 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031408:23:51 172.217.175.110 192.168.124.81 www.database.dendai.ac.jp 200
2023031408:23:55 133.20.16.174 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031408:24:30 133.237.16.234 192.168.23.19 www.kyujin.dendai.ac.jp 401
2023031408:24:37 172.217.175.110 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031408:25:59 52.223.34.187 192.168.47.156 www.homepage.dendai.ac.jp 500
2023031408:26:04 172.217.175.110 192.168.23.19 www.kyujin.dendai.ac.jp 500
2023031408:26:07 104.215.24.148 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031408:26:52 52.223.34.187 192.168.74.35 www.mail.dendai.ac.jp 200
2023031408:26:55 52.223.34.187 192.168.76.179 www.dendai.ac.jp 401
2023031408:28:00 133.237.16.234 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031408:28:03 172.217.174.110 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031408:28:07 133.237.16.234 192.168.74.35 www.mail.dendai.ac.jp 200
2023031408:28:20 133.20.51.253 192.168.74.35 www.mail.dendai.ac.jp 500
2023031408:28:33 133.237.16.234 192.168.1.163 www.media.dendai.ac.jp 401
2023031408:28:39 172.217.175.110 192.168.234.152 www.unipa.dendai.ac.jp 500
2023031408:28:53 172.217.175.110 192.168.74.35 www.mail.dendai.ac.jp 200
2023031408:29:47 104.244.42.193 192.168.74.35 www.mail.dendai.ac.jp 200
2023031408:29:48 133.20.16.174 192.168.231.57 www.lib.dendai.ac.jp 200
2023031408:29:55 52.119.164.121 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031408:31:53 133.20.51.253 192.168.1.163 www.media.dendai.ac.jp 500
2023031408:32:10 133.20.51.253 192.168.76.179 www.dendai.ac.jp 401
2023031408:33:07 104.215.24.148 192.168.124.81 www.database.dendai.ac.jp 200
2023031408:33:08 133.20.51.253 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031408:33:09 52.223.34.187 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031408:33:14 172.217.175.110 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031408:33:21 52.119.164.121 192.168.231.57 www.lib.dendai.ac.jp 500
2023031408:33:32 104.244.42.193 192.168.231.57 www.lib.dendai.ac.jp 200
2023031408:33:34 172.217.174.110 192.168.1.163 www.media.dendai.ac.jp 500
2023031408:33:58 104.215.24.148 192.168.76.179 www.dendai.ac.jp 200
2023031408:34:48 133.20.16.174 192.168.1.163 www.media.dendai.ac.jp 200
2023031408:34:54 52.119.164.121 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031408:35:18 104.244.42.193 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031408:35:19 133.20.16.174 192.168.195.96 www.mrcl.dendai.ac.jp 200
2023031408:35:20 104.215.24.148 192.168.124.81 www.database.dendai.ac.jp 401
2023031408:35:27 133.237.16.234 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031408:35:32 182.22.25.124 192.168.76.179 www.dendai.ac.jp 200
2023031408:35:39 52.119.164.121 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031408:36:28 104.215.24.148 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031408:36:39 133.237.16.234 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031408:36:57 182.22.25.124 192.168.76.179 www.dendai.ac.jp 500
2023031408:37:15 172.217.175.110 192.168.47.156 www.homepage.dendai.ac.jp 200
2023031408:38:06 133.20.16.174 192.168.23.19 www.kyujin.dendai.ac.jp 200
2023031408:38:37 133.20.16.174 192.168.234.152 www.unipa.dendai.ac.jp 200
2023031408:38:48 172.217.174.110 192.168.195.96 www.mrcl.dendai.ac.jp 500
2023031408:39:38 52.119.164.121 192.168.1.163 www.media.dendai.ac.jp 200
2023031408:39:51 52.119.164.121 192.168.195.96 www.mrcl.dendai.ac.jp 401
2023031408:40:16 104.244.42.193 192.168.23.19 www.kyujin.dendai.ac.jp 401
